id,name,category,primary_muscles,difficulty,image_url
Leg_Press,Prensa de Piernas,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leg_Press/0.jpg
Leg_Pull-In,Encogimientos de Pierna Sentado,Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leg_Pull-In/0.jpg
Leverage_Chest_Press,Press de Pecho en Máquina de Palanca,Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Chest_Press/0.jpg
Leverage_Deadlift,Peso Muerto en Máquina de Palanca,Máquina,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Deadlift/0.jpg
Leverage_Decline_Chest_Press,Press Declinado en Máquina de Palanca,Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Decline_Chest_Press/0.jpg
Leverage_High_Row,Remo Alto en Máquina de Palanca,Máquina,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_High_Row/0.jpg
Leverage_Incline_Chest_Press,Press Inclinado en Máquina de Palanca,Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Incline_Chest_Press/0.jpg
Leverage_Iso_Row,Remo de Dorsal Convergente (Iso Row),Máquina,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Iso_Row/0.jpg
Leverage_Shoulder_Press,Press de Hombros en Máquina Convergente,Máquina,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Shoulder_Press/0.jpg
Leverage_Shrug,Encojamientos en Máquina de Palanca,Máquina,Trapecio,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Leverage_Shrug/0.jpg
Linear_3-Part_Start_Technique,Técnica de Salida Lineal en 3 Partes (Velocidad),,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Linear_3-Part_Start_Technique/0.jpg
Linear_Acceleration_Wall_Drill,Drill de Aceleración Lineal en Pared,,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Linear_Acceleration_Wall_Drill/0.jpg
Linear_Depth_Jump,Salto de Profundidad Lineal,Otros,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Linear_Depth_Jump/0.jpg
Log_Lift,Levantamiento de Tronco (Strongman),Otros,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Log_Lift/0.jpg
London_Bridges,Puente de Londres (Movilidad de Dorsal),Otros,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/London_Bridges/0.jpg
Looking_At_Ceiling,Mirando al Techo (Estiramiento de Cuello/Cuádriceps),,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Looking_At_Ceiling/0.jpg
Low_Cable_Crossover,Cruce de Poleas Bajas,Polea,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Low_Cable_Crossover/0.jpg
Low_Cable_Triceps_Extension,Extensión de Tríceps en Polea Baja,Polea,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Low_Cable_Triceps_Extension/0.jpg
Low_Pulley_Row_To_Neck,Remo en Polea Baja al Cuello,Polea,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Low_Pulley_Row_To_Neck/0.jpg
Lower_Back-SMR,Masaje de Zona Lumbar con Foam Roller,Foam Roller,Espalda Baja,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lower_Back-SMR/0.jpg
Lower_Back_Curl,Abdominales Cortos para Espalda Baja (Curl Lumbar),Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lower_Back_Curl/0.jpg
Lunge_Pass_Through,Zancada Pasando Kettlebell por debajo,Kettlebell,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lunge_Pass_Through/0.jpg
Lunge_Sprint,Zancadas Explosivas (Sprint),Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lunge_Sprint/0.jpg
Lying_Bent_Leg_Groin,Estiramiento de Ingle Acostado con Pierna Flexionada,Otros,Aductores,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Bent_Leg_Groin/0.jpg
Lying_Cable_Curl,Curl de Bíceps Acostado en Polea,Polea,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Cable_Curl/0.jpg
Lying_Cambered_Barbell_Row,Remo en Banco Prono con Barra Curva (Seal Row),Barra,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Cambered_Barbell_Row/0.jpg
Lying_Close-Grip_Bar_Curl_On_High_Pulley,Curl de Bíceps Acostado Agarre Cerrado en Polea Alta,Polea,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Close-Grip_Bar_Curl_On_High_Pulley/0.jpg
Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head,Press Francés con Barra tras cabeza,Barra,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Close-Grip_Barbell_Triceps_Extension_Behind_The_Head/0.jpg
Lying_Close-Grip_Barbell_Triceps_Press_To_Chin,Press Francés con Barra al Mentón,Barra W,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Close-Grip_Barbell_Triceps_Press_To_Chin/0.jpg
Lying_Crossover,Estiramiento Cruzado Acostado (Lying Crossover),Peso Corporal,Abductores,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Crossover/0.jpg
Lying_Dumbbell_Tricep_Extension,Extensión de Tríceps Acostado con Mancuernas,Mancuerna,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Dumbbell_Tricep_Extension/0.jpg
Lying_Face_Down_Plate_Neck_Resistance,Fortalecimiento de Cuello Prono con Disco,Otros,Cuello,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Face_Down_Plate_Neck_Resistance/0.jpg
Lying_Face_Up_Plate_Neck_Resistance,Fortalecimiento de Cuello Supino con Disco,Otros,Cuello,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Face_Up_Plate_Neck_Resistance/0.jpg
Lying_Glute,Estiramiento de Glúteos Acostado,Peso Corporal,Glúteos,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Glute/0.jpg
Lying_Hamstring,Estiramiento de Femorales Acostado,Otros,Femorales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Hamstring/0.jpg
Lying_High_Bench_Barbell_Curl,Curl de Bíceps Acostado boca abajo en Banco Alto,Barra,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_High_Bench_Barbell_Curl/0.jpg
Lying_Leg_Curls,Camilla de Femorales (Curl Acostado),Máquina,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Leg_Curls/0.jpg
Lying_Machine_Squat,Sentadilla en Máquina Acostado,Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Machine_Squat/0.jpg
Lying_One-Arm_Lateral_Raise,Elevación Lateral Unilateral Acostado de Lado,Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_One-Arm_Lateral_Raise/0.jpg
Lying_Prone_Quadriceps,Estiramiento de Cuádriceps boca abajo,Peso Corporal,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Prone_Quadriceps/0.jpg
Lying_Rear_Delt_Raise,Vuelos Posteriores Acostado boca abajo,Mancuerna,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Rear_Delt_Raise/0.jpg
Lying_Supine_Dumbbell_Curl,Curl de Bíceps Supino Acostado,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Supine_Dumbbell_Curl/0.jpg
Lying_T-Bar_Row,Remo en T Acostado boca abajo,Máquina,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_T-Bar_Row/0.jpg
Lying_Triceps_Press,Press Francés Plano (Tríceps),Barra W,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Triceps_Press/0.jpg
Machine_Bench_Press,Press de Pecho en Máquina,Máquina,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Machine_Bench_Press/0.jpg
Machine_Bicep_Curl,Curl de Bíceps en Máquina,Máquina,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Machine_Bicep_Curl/0.jpg
Machine_Preacher_Curls,Curl Predicador en Máquina,Máquina,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Machine_Preacher_Curls/0.jpg
Machine_Shoulder_Military_Press,Press Militar en Máquina (Hombros),Máquina,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Machine_Shoulder_Military_Press/0.jpg
Machine_Triceps_Extension,Extensión de Tríceps en Máquina,Máquina,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Machine_Triceps_Extension/0.jpg
Medicine_Ball_Chest_Pass,Pase de Pecho con Balón Medicinal,Balón Medicinal,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Medicine_Ball_Chest_Pass/0.jpg
Medicine_Ball_Full_Twist,Giros Completos con Balón Medicinal,Balón Medicinal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Medicine_Ball_Full_Twist/0.jpg
Medicine_Ball_Scoop_Throw,Lanzamiento de Balón Medicinal estilo Cuchara,Balón Medicinal,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Medicine_Ball_Scoop_Throw/0.jpg
Middle_Back_Shrug,Encojamientos para Espalda Media,Mancuerna,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Middle_Back_Shrug/0.jpg
Middle_Back_Stretch,Estiramiento de Espalda Media,,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Middle_Back_Stretch/0.jpg
Mixed_Grip_Chin,Dominadas con Agarre Mixto,Otros,Espalda Media,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Mixed_Grip_Chin/0.jpg
Monster_Walk,Caminata Monster con Banda (Monster Walk),Banda,Abductores,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Monster_Walk/0.jpg
Mountain_Climbers,Escaladores (Mountain Climbers),,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Mountain_Climbers/0.jpg
Moving_Claw_Series,Serie de Garra en Movimiento (Femorales),,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Moving_Claw_Series/0.jpg
Muscle_Snatch,Arrancada de Fuerza (Muscle Snatch),Barra,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Muscle_Snatch/0.jpg
Muscle_Up,Muscle Up (Dominada Completa),Otros,Dorsales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Muscle_Up/0.jpg
Narrow_Stance_Hack_Squats,Sentadilla Hack Pies Juntos,Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Narrow_Stance_Hack_Squats/0.jpg
Narrow_Stance_Leg_Press,Prensa de Piernas Pies Juntos,Máquina,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Narrow_Stance_Leg_Press/0.jpg
Narrow_Stance_Squats,Sentadilla con Barra Pies Juntos,Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Narrow_Stance_Squats/0.jpg
Natural_Glute_Ham_Raise,Glute Ham Raise Natural,Peso Corporal,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Natural_Glute_Ham_Raise/0.jpg
Neck-SMR,Masaje de Cuello con Foam Roller,Otros,Cuello,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Neck-SMR/0.jpg
Neck_Press,Press de Cuello (Neck Press),Barra,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Neck_Press/0.jpg
Oblique_Crunches,Crunches para Oblicuos,Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Oblique_Crunches/0.jpg
Oblique_Crunches_-_On_The_Floor,Crunches para Oblicuos en el Suelo,Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Oblique_Crunches_-_On_The_Floor/0.jpg
Olympic_Squat,Sentadilla Olímpica (Barra Alta y Profunda),Barra,Cuádriceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Olympic_Squat/0.jpg
On-Your-Back_Quad_Stretch,Estiramiento de Cuádriceps Boca Arriba,Otros,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/On-Your-Back_Quad_Stretch/0.jpg
On_Your_Side_Quad_Stretch,Estiramiento de Cuádriceps de Costado,,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/On_Your_Side_Quad_Stretch/0.jpg
One-Arm_Dumbbell_Row,Remo Serrucho con Mancuerna,Mancuerna,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Dumbbell_Row/0.jpg
One-Arm_Flat_Bench_Dumbbell_Flye,Apertura Unilateral con Mancuerna en Banco Plano,Mancuerna,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Flat_Bench_Dumbbell_Flye/0.jpg
One-Arm_High-Pulley_Cable_Side_Bends,Flexiones Laterales de Tronco en Polea Alta,Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_High-Pulley_Cable_Side_Bends/0.jpg
One-Arm_Incline_Lateral_Raise,Elevación Lateral Unilateral en Banco Inclinado,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Incline_Lateral_Raise/0.jpg
One-Arm_Kettlebell_Clean,Cargada Unilateral con Kettlebell,Kettlebell,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Clean/0.jpg
One-Arm_Kettlebell_Clean_and_Jerk,Cargada y Envión Unilateral con Kettlebell,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Clean_and_Jerk/0.jpg
One-Arm_Kettlebell_Floor_Press,Floor Press Unilateral con Kettlebell,Kettlebell,Pecho,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Floor_Press/0.jpg
One-Arm_Kettlebell_Jerk,Jerk Unilateral con Kettlebell,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Jerk/0.jpg
One-Arm_Kettlebell_Military_Press_To_The_Side,Press Militar Lateral Unilateral con Kettlebell,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Military_Press_To_The_Side/0.jpg
One-Arm_Kettlebell_Para_Press,Press Militar de Hombros Unilateral Alterno,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Para_Press/0.jpg
One-Arm_Kettlebell_Push_Press,Push Press Unilateral con Kettlebell,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Push_Press/0.jpg
One-Arm_Kettlebell_Row,Remo Unilateral con Kettlebell,Kettlebell,Espalda Media,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Row/0.jpg
One-Arm_Kettlebell_Snatch,Snatch Unilateral con Kettlebell,Kettlebell,Hombros,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Snatch/0.jpg
One-Arm_Kettlebell_Split_Jerk,Split Jerk Unilateral con Kettlebell,Kettlebell,Hombros,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Split_Jerk/0.jpg
One-Arm_Kettlebell_Split_Snatch,Split Snatch Unilateral con Kettlebell,Kettlebell,Hombros,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Split_Snatch/0.jpg
One-Arm_Kettlebell_Swings,Kettlebell Swing Unilateral,Kettlebell,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Kettlebell_Swings/0.jpg
One-Arm_Long_Bar_Row,Remo Landmine Unilateral,Barra,Espalda Media,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Long_Bar_Row/0.jpg
One-Arm_Medicine_Ball_Slam,Lanzamiento de Balón Medicinal al Suelo a una Mano,Balón Medicinal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Medicine_Ball_Slam/0.jpg
One-Arm_Open_Palm_Kettlebell_Clean,Cargada con Mano Abierta con Kettlebell,Kettlebell,Femorales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Open_Palm_Kettlebell_Clean/0.jpg
One-Arm_Overhead_Kettlebell_Squats,Sentadilla Overhead Unilateral con Kettlebell,Kettlebell,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Overhead_Kettlebell_Squats/0.jpg
One-Arm_Side_Deadlift,Peso Muerto Lateral con Mancuerna,Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Side_Deadlift/0.jpg
One-Arm_Side_Laterals,Elevaciones Laterales Unilaterales con Mancuerna,Mancuerna,Hombros,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Side_Laterals/0.jpg
One-Legged_Cable_Kickback,Patada de Glúteo en Polea a una Pierna,Polea,Glúteos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Legged_Cable_Kickback/0.jpg
One_Arm_Against_Wall,Estiramiento de Pecho con una Mano en Pared,,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Against_Wall/0.jpg
One_Arm_Chin-Up,Dominada Supina a una Mano,Otros,Espalda Media,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Chin-Up/0.jpg
One_Arm_Dumbbell_Bench_Press,Press de Pecho Plano Unilateral con Mancuerna,Mancuerna,Pecho,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Dumbbell_Bench_Press/0.jpg
One_Arm_Dumbbell_Preacher_Curl,Curl Predicador Unilateral con Mancuerna,Mancuerna,Bíceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Dumbbell_Preacher_Curl/0.jpg
One_Arm_Floor_Press,Floor Press Unilateral con Mancuerna,Barra,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Floor_Press/0.jpg
One_Arm_Lat_Pulldown,Jalón al Pecho Unilateral en Polea,Polea,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Lat_Pulldown/0.jpg
One_Arm_Pronated_Dumbbell_Triceps_Extension,Extensión de Tríceps Unilateral Prona con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Pronated_Dumbbell_Triceps_Extension/0.jpg
One_Arm_Supinated_Dumbbell_Triceps_Extension,Extensión de Tríceps Unilateral Supina con Mancuerna,Mancuerna,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Arm_Supinated_Dumbbell_Triceps_Extension/0.jpg
One_Half_Locust,Media Langosta (Postura de Yoga),,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Half_Locust/0.jpg
One_Handed_Hang,Suspensión de una Mano en Barra,Otros,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Handed_Hang/0.jpg
One_Knee_To_Chest,Rodilla al Pecho Acostado (Estiramiento),,Glúteos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Knee_To_Chest/0.jpg
One_Leg_Barbell_Squat,Sentadilla Búlgara con Barra (Sentadilla a una Pierna),Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Leg_Barbell_Squat/0.jpg
Open_Palm_Kettlebell_Clean,Cargada con Mano Abierta con Kettlebell,Kettlebell,Femorales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Open_Palm_Kettlebell_Clean/0.jpg
Otis-Up,Otis-Up (Abdominales con Carga),Otros,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Otis-Up/0.jpg
Overhead_Cable_Curl,Curl de Bíceps en Polea Alta sobre la Cabeza,Polea,Bíceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Overhead_Cable_Curl/0.jpg
Overhead_Lat,Estiramiento de Dorsal sobre la Cabeza,Otros,Dorsales,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Overhead_Lat/0.jpg
Overhead_Slam,Slam con Balón Medicinal sobre la Cabeza,Balón Medicinal,Dorsales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Overhead_Slam/0.jpg
Overhead_Squat,Sentadilla de Arranque (Overhead Squat),Barra,Cuádriceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Overhead_Squat/0.jpg
Overhead_Stretch,Estiramiento de Tren Superior sobre la Cabeza,,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Overhead_Stretch/0.jpg
Overhead_Triceps,Estiramiento de Tríceps sobre la Cabeza,Peso Corporal,Tríceps,Avanzado,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Overhead_Triceps/0.jpg
Pallof_Press,Press Pallof,Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pallof_Press/0.jpg
Pallof_Press_With_Rotation,Press Pallof con Rotación,Polea,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pallof_Press_With_Rotation/0.jpg
Palms-Down_Dumbbell_Wrist_Curl_Over_A_Bench,Curl de Muñeca Prono con Mancuernas en Banco,Mancuerna,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Palms-Down_Dumbbell_Wrist_Curl_Over_A_Bench/0.jpg
Palms-Down_Wrist_Curl_Over_A_Bench,Curl de Muñeca Prono con Barra en Banco,Barra,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Palms-Down_Wrist_Curl_Over_A_Bench/0.jpg
Palms-Up_Barbell_Wrist_Curl_Over_A_Bench,Curl de Muñeca Supino con Barra en Banco,Barra,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Palms-Up_Barbell_Wrist_Curl_Over_A_Bench/0.jpg
Palms-Up_Dumbbell_Wrist_Curl_Over_A_Bench,Curl de Muñeca Supino con Mancuernas en Banco,Mancuerna,Antebrazos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Palms-Up_Dumbbell_Wrist_Curl_Over_A_Bench/0.jpg
Parallel_Bar_Dip,Fondos en Paralelas,Otros,Tríceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Parallel_Bar_Dip/0.jpg
Pelvic_Tilt_Into_Bridge,Anteversión Pélvica a Puente de Glúteos,,Espalda Baja,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pelvic_Tilt_Into_Bridge/0.jpg
Peroneals-SMR,Masaje de Peroneos con Foam Roller,Foam Roller,Gemelos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Peroneals-SMR/0.jpg
Peroneals_Stretch,Estiramiento de Peroneos,Otros,Gemelos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Peroneals_Stretch/0.jpg
Physioball_Hip_Bridge,Puente de Glúteos sobre Fitball,Fitball,Glúteos,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Physioball_Hip_Bridge/0.jpg
Pin_Presses,Press de Banca Plano desde Pines,Barra,Tríceps,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Pin_Presses/0.jpg
Piriformis-SMR,Masaje del Piramidal/Piriforme con Foam Roller,Foam Roller,Glúteos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Piriformis-SMR/0.jpg
Plank,Plancha Abdominal,Peso Corporal,Abdominales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plank/0.jpg
Plate_Pinch,Paseo de Disco con Pinza (Fuerza de Agarre),Otros,Antebrazos,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plate_Pinch/0.jpg
Plate_Twist,Giros de Tronco con Disco,Otros,Abdominales,Intermedio,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plate_Twist/0.jpg
Platform_Hamstring_Slides,Deslizamientos de Femorales en Plataforma,Otros,Femorales,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Platform_Hamstring_Slides/0.jpg
Plie_Dumbbell_Squat,Sentadilla Sumo con Mancuerna,Mancuerna,Cuádriceps,Principiante,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plie_Dumbbell_Squat/0.jpg
